Address,Point,Name,Value,Time
42,3,50 West Side Gas Min,0.0,2019-07-19 23:30:50
42,4,50 West Side Gas Max,0.0,2019-07-19 23:30:50
42,5,Pulse #2,0.0,2019-07-19 23:30:50
42,6,Pulse #2 Rate,0.0,2019-07-19 23:30:50
42,7,Pulse #2 Instantaneous,0.0,2019-07-19 23:30:50
42,8,Pulse #2 Min,0.0,2019-07-19 23:30:50
42,9,Pulse #2 Max,0.0,2019-07-19 23:30:50
42,0,50 West Side Gas,,2019-07-22 16:06:09
42,1,50 West Side Gas Rate,,2019-07-22 16:06:09
42,2,50 West Side Gas Instantaneous,,2019-07-22 16:06:09
42,3,50 West Side Gas Min,,2019-07-22 16:06:09
42,4,50 West Side Gas Max,,2019-07-22 16:06:09
42,5,Pulse #2,,2019-07-22 16:06:09
42,6,Pulse #2 Rate,,2019-07-22 16:06:09
42,7,Pulse #2 Instantaneous,,2019-07-22 16:06:09
42,8,Pulse #2 Min,,2019-07-22 16:06:09
42,9,Pulse #2 Max,,2019-07-22 16:06:09
42,0,50 West Side Gas,2110765.0,2019-07-22 16:08:42
42,1,50 West Side Gas Rate,,2019-07-22 16:08:42
42,2,50 West Side Gas Instantaneous,0.7,2019-07-22 16:08:42
42,3,50 West Side Gas Min,0.67,2019-07-22 16:08:42
42,4,50 West Side Gas Max,0.7,2019-07-22 16:08:42
42,5,Pulse #2,0.0,2019-07-22 16:08:42
42,6,Pulse #2 Rate,,2019-07-22 16:08:42
42,7,Pulse #2 Instantaneous,,2019-07-22 16:08:42
42,8,Pulse #2 Min,,2019-07-22 16:08:42
42,9,Pulse #2 Max,,2019-07-22 16:08:42
42,0,50 West Side Gas,2110768.0,2019-07-22 16:15:12
42,1,50 West Side Gas Rate,0.5,2019-07-22 16:15:12
42,2,50 West Side Gas Instantaneous,0.7,2019-07-22 16:15:12
42,3,50 West Side Gas Min,0.39,2019-07-22 16:15:12
42,4,50 West Side Gas Max,0.7,2019-07-22 16:15:12
42,5,Pulse #2,0.0,2019-07-22 16:15:12
42,6,Pulse #2 Rate,0.0,2019-07-22 16:15:12
42,7,Pulse #2 Instantaneous,0.0,2019-07-22 16:15:12
42,8,Pulse #2 Min,0.0,2019-07-22 16:15:12
42,9,Pulse #2 Max,0.0,2019-07-22 16:15:12
42,0,50 West Side Gas,2110772.0,2019-07-22 16:25:31
42,1,50 West Side Gas Rate,0.4,2019-07-22 16:25:31
42,2,50 West Side Gas Instantaneous,0.7,2019-07-22 16:25:31
42,3,50 West Side Gas Min,0.67,2019-07-22 16:25:31
42,4,50 West Side Gas Max,0.7,2019-07-22 16:25:31
42,5,Pulse #2,0.0,2019-07-22 16:25:31
42,6,Pulse #2 Rate,0.0,2019-07-22 16:25:31
42,7,Pulse #2 Instantaneous,0.0,2019-07-22 16:25:31
42,8,Pulse #2 Min,0.0,2019-07-22 16:25:31
42,9,Pulse #2 Max,0.0,2019-07-22 16:25:31
42,0,50 West Side Gas,2110776.0,2019-07-22 16:32:10
42,1,50 West Side Gas Rate,0.6,2019-07-22 16:32:10
42,2,50 West Side Gas Instantaneous,,2019-07-22 16:32:10
42,3,50 West Side Gas Min,,2019-07-22 16:32:10
42,4,50 West Side Gas Max,,2019-07-22 16:32:10
42,5,Pulse #2,0.0,2019-07-22 16:32:10
42,6,Pulse #2 Rate,0.0,2019-07-22 16:32:10
42,7,Pulse #2 Instantaneous,0.0,2019-07-22 16:32:10
42,8,Pulse #2 Min,0.0,2019-07-22 16:32:10
42,9,Pulse #2 Max,0.0,2019-07-22 16:32:10
42,0,50 West Side Gas,2110780.0,2019-07-22 16:38:28
42,1,50 West Side Gas Rate,0.6,2019-07-22 16:38:28
42,2,50 West Side Gas Instantaneous,,2019-07-22 16:38:28
42,3,50 West Side Gas Min,,2019-07-22 16:38:28
42,4,50 West Side Gas Max,,2019-07-22 16:38:28
42,5,Pulse #2,0.0,2019-07-22 16:38:28
42,6,Pulse #2 Rate,0.0,2019-07-22 16:38:28
42,7,Pulse #2 Instantaneous,0.0,2019-07-22 16:38:28
42,8,Pulse #2 Min,0.0,2019-07-22 16:38:28
42,9,Pulse #2 Max,0.0,2019-07-22 16:38:28
42,0,50 West Side Gas,,2019-07-22 16:45:34
42,1,50 West Side Gas Rate,,2019-07-22 16:45:34
42,2,50 West Side Gas Instantaneous,,2019-07-22 16:45:34
42,3,50 West Side Gas Min,,2019-07-22 16:45:34
42,4,50 West Side Gas Max,,2019-07-22 16:45:34
42,5,Pulse #2,,2019-07-22 16:45:34
42,6,Pulse #2 Rate,,2019-07-22 16:45:34
42,7,Pulse #2 Instantaneous,,2019-07-22 16:45:34
42,8,Pulse #2 Min,,2019-07-22 16:45:34
42,9,Pulse #2 Max,,2019-07-22 16:45:34
42,0,50 West Side Gas,2110788.0,2019-07-22 16:53:23
42,1,50 West Side Gas Rate,,2019-07-22 16:53:23
42,2,50 West Side Gas Instantaneous,,2019-07-22 16:53:23
42,3,50 West Side Gas Min,,2019-07-22 16:53:23
42,4,50 West Side Gas Max,,2019-07-22 16:53:23
42,5,Pulse #2,0.0,2019-07-22 16:53:23
42,6,Pulse #2 Rate,,2019-07-22 16:53:23
42,7,Pulse #2 Instantaneous,,2019-07-22 16:53:23
42,8,Pulse #2 Min,,2019-07-22 16:53:23
42,9,Pulse #2 Max,,2019-07-22 16:53:23
42,0,50 West Side Gas,,2019-07-22 20:05:11
42,1,50 West Side Gas Rate,,2019-07-22 20:05:11
42,2,50 West Side Gas Instantaneous,,2019-07-22 20:05:11
42,3,50 West Side Gas Min,,2019-07-22 20:05:11
42,4,50 West Side Gas Max,,2019-07-22 20:05:11
42,5,Pulse #2,,2019-07-22 20:05:11
42,6,Pulse #2 Rate,,2019-07-22 20:05:11
42,7,Pulse #2 Instantaneous,,2019-07-22 20:05:11
42,8,Pulse #2 Min,,2019-07-22 20:05:11
42,9,Pulse #2 Max,,2019-07-22 20:05:11
42,0,50 West Side Gas,2110864.0,2019-07-22 20:07:44
42,1,50 West Side Gas Rate,,2019-07-22 20:07:44
42,2,50 West Side Gas Instantaneous,0.5,2019-07-22 20:07:44
42,3,50 West Side Gas Min,0.32,2019-07-22 20:07:44
42,4,50 West Side Gas Max,0.5,2019-07-22 20:07:44
42,5,Pulse #2,0.0,2019-07-22 20:07:44
42,6,Pulse #2 Rate,,2019-07-22 20:07:44
42,7,Pulse #2 Instantaneous,,2019-07-22 20:07:44
42,8,Pulse #2 Min,,2019-07-22 20:07:44
42,9,Pulse #2 Max,,2019-07-22 20:07:44
42,0,50 West Side Gas,,2019-07-22 20:10:29
42,1,50 West Side Gas Rate,,2019-07-22 20:10:29
42,2,50 West Side Gas Instantaneous,,2019-07-22 20:10:29
42,3,50 West Side Gas Min,,2019-07-22 20:10:29
42,4,50 West Side Gas Max,,2019-07-22 20:10:29
42,5,Pulse #2,,2019-07-22 20:10:29
42,6,Pulse #2 Rate,,2019-07-22 20:10:29
42,7,Pulse #2 Instantaneous,,2019-07-22 20:10:29
42,8,Pulse #2 Min,,2019-07-22 20:10:29
42,9,Pulse #2 Max,,2019-07-22 20:10:29
42,0,50 West Side Gas,2110864.0,2019-07-22 20:19:47
42,1,50 West Side Gas Rate,,2019-07-22 20:19:47
42,2,50 West Side Gas Instantaneous,,2019-07-22 20:19:47
42,3,50 West Side Gas Min,,2019-07-22 20:19:47
42,4,50 West Side Gas Max,,2019-07-22 20:19:47
42,5,Pulse #2,0.0,2019-07-22 20:19:47
42,6,Pulse #2 Rate,,2019-07-22 20:19:47
42,7,Pulse #2 Instantaneous,,2019-07-22 20:19:47
42,8,Pulse #2 Min,,2019-07-22 20:19:47
42,9,Pulse #2 Max,,2019-07-22 20:19:47
42,0,50 West Side Gas,2110865,2019-07-22 20:26:45
42,1,50 West Side Gas Rate,0.1,2019-07-22 20:26:45
42,2,50 West Side Gas Instantaneous,0.2,2019-07-22 20:26:45
42,3,50 West Side Gas Min,0.21,2019-07-22 20:26:45
42,4,50 West Side Gas Max,0.2,2019-07-22 20:26:45
42,5,Pulse #2,0,2019-07-22 20:26:45
42,6,Pulse #2 Rate,0,2019-07-22 20:26:45
42,7,Pulse #2 Instantaneous,0,2019-07-22 20:26:45
42,8,Pulse #2 Min,0,2019-07-22 20:26:45
42,9,Pulse #2 Max,0,2019-07-22 20:26:45
